date,market1,market2,lag
2005-07-25,US,GB,-2250
2005-07-25,GB,US,2250
2005-07-25,NL,GB,-3000
2005-07-25,GB,NL,3000
2005-07-25,NL,US,-15000
2005-07-25,US,NL,15000
2005-07-26,US,GB,-41000
2005-07-26,GB,US,41000
2005-07-26,NL,GB,20500
2005-07-26,GB,NL,-20500
2005-07-26,NL,US,62000
2005-07-26,US,NL,-62000
2005-07-27,US,GB,-38000
2005-07-27,GB,US,38000
2005-07-27,NL,GB,8000
2005-07-27,GB,NL,-8000
2005-07-27,NL,US,52000
2005-07-27,US,NL,-52000
2005-07-28,US,GB,9250
2005-07-28,GB,US,-9250
2005-07-28,NL,GB,9000
2005-07-28,GB,NL,-9000
2005-07-28,NL,US,-41000
2005-07-28,US,NL,41000
2005-07-29,US,GB,-13983
2005-07-29,GB,US,13983
2005-07-29,NL,GB,4000
2005-07-29,GB,NL,-4000
2005-07-29,NL,US,44500
2005-07-29,US,NL,-44500
2005-08-01,US,GB,-9500
2005-08-01,GB,US,9500
2005-08-01,NL,GB,14000
2005-08-01,GB,NL,-14000
2005-08-01,NL,US,128437
2005-08-01,US,NL,-128437
2005-08-02,US,GB,-164593
2005-08-02,GB,US,164593
2005-08-02,NL,GB,4875
2005-08-02,GB,NL,-4875
2005-08-02,NL,US,133437
2005-08-02,US,NL,-133437
2005-08-03,US,GB,-10187
2005-08-03,GB,US,10187
2005-08-03,NL,GB,18000
2005-08-03,GB,NL,-18000
2005-08-03,NL,US,13000
2005-08-03,US,NL,-13000
2005-08-04,US,GB,1250
2005-08-04,GB,US,-1250
2005-08-04,NL,GB,4870
2005-08-04,GB,NL,-4870
2005-08-04,NL,US,72250
2005-08-04,US,NL,-72250
2005-08-05,US,GB,-16000
2005-08-05,GB,US,16000
2005-08-05,NL,GB,20500
2005-08-05,GB,NL,-20500
2005-08-05,NL,US,-196434
2005-08-05,US,NL,196434
2005-08-08,US,GB,-53939
2005-08-08,GB,US,53939
2005-08-08,NL,GB,20000
2005-08-08,GB,NL,-20000
2005-08-08,NL,US,25000
2005-08-08,US,NL,-25000
2005-08-09,US,GB,16000
2005-08-09,GB,US,-16000
2005-08-09,NL,GB,10125
2005-08-09,GB,NL,-10125
2005-08-09,NL,US,17500
2005-08-09,US,NL,-17500
2005-08-10,US,GB,-1125
2005-08-10,GB,US,1125
2005-08-10,NL,GB,16000
2005-08-10,GB,NL,-16000
2005-08-10,NL,US,33625
2005-08-10,US,NL,-33625
2005-08-11,US,GB,-31000
2005-08-11,GB,US,31000
2005-08-11,NL,GB,15000
2005-08-11,GB,NL,-15000
2005-08-11,NL,US,30725
2005-08-11,US,NL,-30725
2005-08-12,US,GB,-33125
2005-08-12,GB,US,33125
2005-08-12,NL,GB,14750
2005-08-12,GB,NL,-14750
2005-08-12,NL,US,40125
2005-08-12,US,NL,-40125
2005-08-15,US,GB,26000
2005-08-15,GB,US,-26000
2005-08-15,NL,GB,26951
2005-08-15,GB,NL,-26951
2005-08-15,NL,US,30750
2005-08-15,US,NL,-30750
2005-08-16,US,GB,-22000
2005-08-16,GB,US,22000
2005-08-16,NL,GB,19000
2005-08-16,GB,NL,-19000
2005-08-16,NL,US,20875
2005-08-16,US,NL,-20875
2005-08-17,US,GB,-2500
2005-08-17,GB,US,2500
2005-08-17,NL,GB,19000
2005-08-17,GB,NL,-19000
2005-08-17,NL,US,13400
2005-08-17,US,NL,-13400
2005-08-18,US,GB,-11500
2005-08-18,GB,US,11500
2005-08-18,NL,GB,1375
2005-08-18,GB,NL,-1375
2005-08-18,NL,US,32500
2005-08-18,US,NL,-32500
2005-08-19,US,GB,-13000
2005-08-19,GB,US,13000
2005-08-19,NL,GB,22000
2005-08-19,GB,NL,-22000
2005-08-19,NL,US,40375
2005-08-19,US,NL,-40375
2005-08-22,US,GB,21812
2005-08-22,GB,US,-21812
2005-08-22,NL,GB,19000
2005-08-22,GB,NL,-19000
2005-08-22,NL,US,60813
2005-08-22,US,NL,-60813
2005-08-23,US,GB,-12250
2005-08-23,GB,US,12250
2005-08-23,NL,GB,23500
2005-08-23,GB,NL,-23500
2005-08-23,NL,US,58425
2005-08-23,US,NL,-58425
2005-08-24,US,GB,3000
2005-08-24,GB,US,-3000
2005-08-24,NL,GB,0
2005-08-24,GB,NL,0
2005-08-24,NL,US,17000
2005-08-24,US,NL,-17000
2005-08-25,US,GB,-12000
2005-08-25,GB,US,12000
2005-08-25,NL,GB,1500
2005-08-25,GB,NL,-1500
2005-08-25,NL,US,15000
2005-08-25,US,NL,-15000
2005-08-26,US,GB,-6468
2005-08-26,GB,US,6468
2005-08-26,NL,GB,19000
2005-08-26,GB,NL,-19000
2005-08-26,NL,US,9000
2005-08-26,US,NL,-9000
2005-08-30,US,GB,10000
2005-08-30,GB,US,-10000
2005-08-30,NL,GB,16000
2005-08-30,GB,NL,-16000
2005-08-30,NL,US,46000
2005-08-30,US,NL,-46000
2005-08-31,US,GB,104690
2005-08-31,GB,US,-104690
2005-08-31,NL,GB,4000
2005-08-31,GB,NL,-4000
2005-08-31,NL,US,-67219
2005-08-31,US,NL,67219
2005-09-01,US,GB,-21500
2005-09-01,GB,US,21500
2005-09-01,NL,GB,24500
2005-09-01,GB,NL,-24500
2005-09-01,NL,US,73561
2005-09-01,US,NL,-73561
2005-09-02,US,GB,1000
2005-09-02,GB,US,-1000
2005-09-02,NL,GB,44500
2005-09-02,GB,NL,-44500
2005-09-02,NL,US,10000
2005-09-02,US,NL,-10000
2005-09-06,US,GB,37000
2005-09-06,GB,US,-37000
2005-09-06,NL,GB,32033
2005-09-06,GB,NL,-32033
2005-09-06,NL,US,16000
2005-09-06,US,NL,-16000
2005-09-07,US,GB,3000
2005-09-07,GB,US,-3000
2005-09-07,NL,GB,72250
2005-09-07,GB,NL,-72250
2005-09-07,NL,US,16000
2005-09-07,US,NL,-16000
2005-09-08,US,GB,-9000
2005-09-08,GB,US,9000
2005-09-08,NL,GB,22000
2005-09-08,GB,NL,-22000
2005-09-08,NL,US,-35375
2005-09-08,US,NL,35375
2005-09-09,US,GB,16000
2005-09-09,GB,US,-16000
2005-09-09,NL,GB,17000
2005-09-09,GB,NL,-17000
2005-09-09,NL,US,112500
2005-09-09,US,NL,-112500
2005-09-12,US,GB,6500
2005-09-12,GB,US,-6500
2005-09-12,NL,GB,2500
2005-09-12,GB,NL,-2500
2005-09-12,NL,US,9000
2005-09-12,US,NL,-9000
2005-09-13,US,GB,23500
2005-09-13,GB,US,-23500
2005-09-13,NL,GB,1000
2005-09-13,GB,NL,-1000
2005-09-13,NL,US,5813
2005-09-13,US,NL,-5813
2005-09-14,US,GB,-46250
2005-09-14,GB,US,46250
2005-09-14,NL,GB,13000
2005-09-14,GB,NL,-13000
2005-09-14,NL,US,52000
2005-09-14,US,NL,-52000
2005-09-15,US,GB,2250
2005-09-15,GB,US,-2250
2005-09-15,NL,GB,31000
2005-09-15,GB,NL,-31000
2005-09-15,NL,US,52658
2005-09-15,US,NL,-52658
2005-09-16,US,GB,-5000
2005-09-16,GB,US,5000
2005-09-16,NL,GB,9000
2005-09-16,GB,NL,-9000
2005-09-16,NL,US,20875
2005-09-16,US,NL,-20875
2005-09-19,US,GB,4625
2005-09-19,GB,US,-4625
2005-09-19,NL,GB,-8500
2005-09-19,GB,NL,8500
2005-09-19,NL,US,34500
2005-09-19,US,NL,-34500
2005-09-20,US,GB,-30500
2005-09-20,GB,US,30500
2005-09-20,NL,GB,15000
2005-09-20,GB,NL,-15000
2005-09-20,NL,US,35500
2005-09-20,US,NL,-35500
2005-09-21,US,GB,-22750
2005-09-21,GB,US,22750
2005-09-21,NL,GB,7000
2005-09-21,GB,NL,-7000
2005-09-21,NL,US,34750
2005-09-21,US,NL,-34750
2005-09-22,US,GB,-8000
2005-09-22,GB,US,8000
2005-09-22,NL,GB,-15250
2005-09-22,GB,NL,15250
2005-09-22,NL,US,19750
2005-09-22,US,NL,-19750
2005-09-23,US,GB,-47000
2005-09-23,GB,US,47000
2005-09-23,NL,GB,-48000
2005-09-23,GB,NL,48000
2005-09-23,NL,US,29875
2005-09-23,US,NL,-29875
2005-09-26,US,GB,-23500
2005-09-26,GB,US,23500
2005-09-26,NL,GB,36500
2005-09-26,GB,NL,-36500
2005-09-26,NL,US,31000
2005-09-26,US,NL,-31000
2005-09-27,US,GB,-5500
2005-09-27,GB,US,5500
2005-09-27,NL,GB,9000
2005-09-27,GB,NL,-9000
2005-09-27,NL,US,32500
2005-09-27,US,NL,-32500
2005-09-28,US,GB,-5000
2005-09-28,GB,US,5000
2005-09-28,NL,GB,16000
2005-09-28,GB,NL,-16000
2005-09-28,NL,US,61000
2005-09-28,US,NL,-61000
2005-09-29,US,GB,-3375
2005-09-29,GB,US,3375
2005-09-29,NL,GB,12500
2005-09-29,GB,NL,-12500
2005-09-29,NL,US,30250
2005-09-29,US,NL,-30250
2005-09-30,US,GB,-10000
2005-09-30,GB,US,10000
2005-09-30,NL,GB,24500
2005-09-30,GB,NL,-24500
2005-09-30,NL,US,47500
2005-09-30,US,NL,-47500
2005-10-03,US,GB,-13000
2005-10-03,GB,US,13000
2005-10-03,NL,GB,9000
2005-10-03,GB,NL,-9000
2005-10-03,NL,US,77313
2005-10-03,US,NL,-77313
2005-10-04,US,GB,11500
2005-10-04,GB,US,-11500
2005-10-04,NL,GB,8000
2005-10-04,GB,NL,-8000
2005-10-04,NL,US,39500
2005-10-04,US,NL,-39500
2005-10-05,US,GB,-10500
2005-10-05,GB,US,10500
2005-10-05,NL,GB,30500
2005-10-05,GB,NL,-30500
2005-10-05,NL,US,19000
2005-10-05,US,NL,-19000
2005-10-06,US,GB,-23593
2005-10-06,GB,US,23593
2005-10-06,NL,GB,500
2005-10-06,GB,NL,-500
2005-10-06,NL,US,18000
2005-10-06,US,NL,-18000
2005-10-07,US,GB,-1250
2005-10-07,GB,US,1250
2005-10-07,NL,GB,13125
2005-10-07,GB,NL,-13125
2005-10-07,NL,US,23875
2005-10-07,US,NL,-23875
2005-10-10,US,GB,-32500
2005-10-10,GB,US,32500
2005-10-10,NL,GB,3500
2005-10-10,GB,NL,-3500
2005-10-10,NL,US,19000
2005-10-10,US,NL,-19000
2005-10-11,US,GB,16000
2005-10-11,GB,US,-16000
2005-10-11,NL,GB,24405
2005-10-11,GB,NL,-24405
2005-10-11,NL,US,4375
2005-10-11,US,NL,-4375
2005-10-12,US,GB,-28750
2005-10-12,GB,US,28750
2005-10-12,NL,GB,25500
2005-10-12,GB,NL,-25500
2005-10-12,NL,US,36000
2005-10-12,US,NL,-36000
2005-10-13,US,GB,-25500
2005-10-13,GB,US,25500
2005-10-13,NL,GB,6000
2005-10-13,GB,NL,-6000
2005-10-13,NL,US,31000
2005-10-13,US,NL,-31000
2005-10-14,US,GB,20500
2005-10-14,GB,US,-20500
2005-10-14,NL,GB,6750
2005-10-14,GB,NL,-6750
2005-10-14,NL,US,-37500
2005-10-14,US,NL,37500
2005-10-17,US,GB,13125
2005-10-17,GB,US,-13125
2005-10-17,NL,GB,28000
2005-10-17,GB,NL,-28000
2005-10-17,NL,US,24000
2005-10-17,US,NL,-24000
2005-10-18,US,GB,19500
2005-10-18,GB,US,-19500
2005-10-18,NL,GB,1500
2005-10-18,GB,NL,-1500
2005-10-18,NL,US,26125
2005-10-18,US,NL,-26125
2005-10-19,US,GB,-36562
2005-10-19,GB,US,36562
2005-10-19,NL,GB,41500
2005-10-19,GB,NL,-41500
2005-10-19,NL,US,90916
2005-10-19,US,NL,-90916
2005-10-20,US,GB,-31250
2005-10-20,GB,US,31250
2005-10-20,NL,GB,9000
2005-10-20,GB,NL,-9000
2005-10-20,NL,US,27250
2005-10-20,US,NL,-27250
2005-10-21,US,GB,-10000
2005-10-21,GB,US,10000
2005-10-21,NL,GB,18000
2005-10-21,GB,NL,-18000
2005-10-21,NL,US,20500
2005-10-21,US,NL,-20500
2005-10-24,US,GB,-12250
2005-10-24,GB,US,12250
2005-10-24,NL,GB,500
2005-10-24,GB,NL,-500
2005-10-24,NL,US,18000
2005-10-24,US,NL,-18000
2005-10-25,US,GB,2500
2005-10-25,GB,US,-2500
2005-10-25,NL,GB,-6000
2005-10-25,GB,NL,6000
2005-10-25,NL,US,6500
2005-10-25,US,NL,-6500
2005-10-26,US,GB,-3000
2005-10-26,GB,US,3000
2005-10-26,NL,GB,5750
2005-10-26,GB,NL,-5750
2005-10-26,NL,US,16000
2005-10-26,US,NL,-16000
2005-10-27,US,GB,750
2005-10-27,GB,US,-750
2005-10-27,NL,GB,48750
2005-10-27,GB,NL,-48750
2005-10-27,NL,US,33375
2005-10-27,US,NL,-33375
2005-10-28,US,GB,12125
2005-10-28,GB,US,-12125
2005-10-28,NL,GB,11000
2005-10-28,GB,NL,-11000
2005-10-28,NL,US,22000
2005-10-28,US,NL,-22000
2005-10-31,US,GB,57625
2005-10-31,GB,US,-57625
2005-10-31,NL,GB,4500
2005-10-31,GB,NL,-4500
2005-10-31,NL,US,13000
2005-10-31,US,NL,-13000
2005-11-01,US,GB,-34250
2005-11-01,GB,US,34250
2005-11-01,NL,GB,-2000
2005-11-01,GB,NL,2000
2005-11-01,NL,US,22000
2005-11-01,US,NL,-22000
2005-11-02,US,GB,-10500
2005-11-02,GB,US,10500
2005-11-02,NL,GB,4500
2005-11-02,GB,NL,-4500
2005-11-02,NL,US,14500
2005-11-02,US,NL,-14500
2005-11-03,US,GB,-29750
2005-11-03,GB,US,29750
2005-11-03,NL,GB,-12000
2005-11-03,GB,NL,12000
2005-11-03,NL,US,29125
2005-11-03,US,NL,-29125
2005-11-04,US,GB,7750
2005-11-04,GB,US,-7750
2005-11-04,NL,GB,17500
2005-11-04,GB,NL,-17500
2005-11-04,NL,US,28000
2005-11-04,US,NL,-28000
2005-11-07,US,GB,-21125
2005-11-07,GB,US,21125
2005-11-07,NL,GB,7000
2005-11-07,GB,NL,-7000
2005-11-07,NL,US,14625
2005-11-07,US,NL,-14625
2005-11-08,US,GB,-12250
2005-11-08,GB,US,12250
2005-11-08,NL,GB,11500
2005-11-08,GB,NL,-11500
2005-11-08,NL,US,33375
2005-11-08,US,NL,-33375
2005-11-09,US,GB,21000
2005-11-09,GB,US,-21000
2005-11-09,NL,GB,1500
2005-11-09,GB,NL,-1500
2005-11-09,NL,US,7500
2005-11-09,US,NL,-7500
2005-11-10,US,GB,-4500
2005-11-10,GB,US,4500
2005-11-10,NL,GB,2750
2005-11-10,GB,NL,-2750
2005-11-10,NL,US,22562
2005-11-10,US,NL,-22562
2005-11-11,US,GB,29000
2005-11-11,GB,US,-29000
2005-11-11,NL,GB,6500
2005-11-11,GB,NL,-6500
2005-11-11,NL,US,24500
2005-11-11,US,NL,-24500
2005-11-14,US,GB,-3000
2005-11-14,GB,US,3000
2005-11-14,NL,GB,11500
2005-11-14,GB,NL,-11500
2005-11-14,NL,US,18250
2005-11-14,US,NL,-18250
2005-11-15,US,GB,-22000
2005-11-15,GB,US,22000
2005-11-15,NL,GB,8000
2005-11-15,GB,NL,-8000
2005-11-15,NL,US,23250
2005-11-15,US,NL,-23250
2005-11-16,US,GB,-4500
2005-11-16,GB,US,4500
2005-11-16,NL,GB,-7375
2005-11-16,GB,NL,7375
2005-11-16,NL,US,19000
2005-11-16,US,NL,-19000
2005-11-17,US,GB,-22750
2005-11-17,GB,US,22750
2005-11-17,NL,GB,70813
2005-11-17,GB,NL,-70813
2005-11-17,NL,US,40188
2005-11-17,US,NL,-40188
2005-11-18,US,GB,-8000
2005-11-18,GB,US,8000
2005-11-18,NL,GB,8250
2005-11-18,GB,NL,-8250
2005-11-18,NL,US,36250
2005-11-18,US,NL,-36250
2005-11-21,US,GB,-31000
2005-11-21,GB,US,31000
2005-11-21,NL,GB,2000
2005-11-21,GB,NL,-2000
2005-11-21,NL,US,-2375
2005-11-21,US,NL,2375
2005-11-22,US,GB,-14000
2005-11-22,GB,US,14000
2005-11-22,NL,GB,20500
2005-11-22,GB,NL,-20500
2005-11-22,NL,US,36000
2005-11-22,US,NL,-36000
2005-11-23,US,GB,-12875
2005-11-23,GB,US,12875
2005-11-23,NL,GB,64625
2005-11-23,GB,NL,-64625
2005-11-23,NL,US,47311
2005-11-23,US,NL,-47311
2005-11-25,US,GB,-6000
2005-11-25,GB,US,6000
2005-11-25,NL,GB,12000
2005-11-25,GB,NL,-12000
2005-11-25,NL,US,-22250
2005-11-25,US,NL,22250
2005-11-28,US,GB,-8000
2005-11-28,GB,US,8000
2005-11-28,NL,GB,-41000
2005-11-28,GB,NL,41000
2005-11-28,NL,US,-12500
2005-11-28,US,NL,12500
2005-11-29,US,GB,-1250
2005-11-29,GB,US,1250
2005-11-29,NL,GB,5500
2005-11-29,GB,NL,-5500
2005-11-29,NL,US,5000
2005-11-29,US,NL,-5000
2005-11-30,US,GB,-52250
2005-11-30,GB,US,52250
2005-11-30,NL,GB,4500
2005-11-30,GB,NL,-4500
2005-11-30,NL,US,32500
2005-11-30,US,NL,-32500
2005-12-01,US,GB,-21250
2005-12-01,GB,US,21250
2005-12-01,NL,GB,17000
2005-12-01,GB,NL,-17000
2005-12-01,NL,US,19000
2005-12-01,US,NL,-19000
2005-12-02,US,GB,-204027
2005-12-02,GB,US,204027
2005-12-02,NL,GB,16000
2005-12-02,GB,NL,-16000
2005-12-02,NL,US,97000
2005-12-02,US,NL,-97000
2005-12-05,US,GB,-15000
2005-12-05,GB,US,15000
2005-12-05,NL,GB,6500
2005-12-05,GB,NL,-6500
2005-12-05,NL,US,14000
2005-12-05,US,NL,-14000
2005-12-06,US,GB,-26000
2005-12-06,GB,US,26000
2005-12-06,NL,GB,-38000
2005-12-06,GB,NL,38000
2005-12-06,NL,US,17000
2005-12-06,US,NL,-17000
2005-12-07,US,GB,-20000
2005-12-07,GB,US,20000
2005-12-07,NL,GB,3000
2005-12-07,GB,NL,-3000
2005-12-07,NL,US,18000
2005-12-07,US,NL,-18000
2005-12-08,US,GB,17000
2005-12-08,GB,US,-17000
2005-12-08,NL,GB,6500
2005-12-08,GB,NL,-6500
2005-12-08,NL,US,35000
2005-12-08,US,NL,-35000
2005-12-09,US,GB,-38500
2005-12-09,GB,US,38500
2005-12-09,NL,GB,8000
2005-12-09,GB,NL,-8000
2005-12-09,NL,US,19000
2005-12-09,US,NL,-19000
2005-12-12,US,GB,-22487
2005-12-12,GB,US,22487
2005-12-12,NL,GB,7500
2005-12-12,GB,NL,-7500
2005-12-12,NL,US,34000
2005-12-12,US,NL,-34000
2005-12-13,US,GB,-6875
2005-12-13,GB,US,6875
2005-12-13,NL,GB,16000
2005-12-13,GB,NL,-16000
2005-12-13,NL,US,18000
2005-12-13,US,NL,-18000
2005-12-14,US,GB,-13000
2005-12-14,GB,US,13000
2005-12-14,NL,GB,5000
2005-12-14,GB,NL,-5000
2005-12-14,NL,US,13000
2005-12-14,US,NL,-13000
2005-12-15,US,GB,-8000
2005-12-15,GB,US,8000
2005-12-15,NL,GB,500
2005-12-15,GB,NL,-500
2005-12-15,NL,US,19000
2005-12-15,US,NL,-19000
2005-12-16,US,GB,-15625
2005-12-16,GB,US,15625
2005-12-16,NL,GB,4000
2005-12-16,GB,NL,-4000
2005-12-16,NL,US,41500
2005-12-16,US,NL,-41500
2005-12-19,US,GB,-33062
2005-12-19,GB,US,33062
2005-12-19,NL,GB,25000
2005-12-19,GB,NL,-25000
2005-12-19,NL,US,84750
2005-12-19,US,NL,-84750
2005-12-20,US,GB,-6000
2005-12-20,GB,US,6000
2005-12-20,NL,GB,12000
2005-12-20,GB,NL,-12000
2005-12-20,NL,US,64375
2005-12-20,US,NL,-64375
2005-12-21,US,GB,-30748
2005-12-21,GB,US,30748
2005-12-21,NL,GB,18000
2005-12-21,GB,NL,-18000
2005-12-21,NL,US,-24000
2005-12-21,US,NL,24000
2005-12-22,US,GB,1000
2005-12-22,GB,US,-1000
2005-12-22,NL,GB,9500
2005-12-22,GB,NL,-9500
2005-12-22,NL,US,38875
2005-12-22,US,NL,-38875
2005-12-23,US,GB,-17472400
2005-12-23,GB,US,17472400
2005-12-23,NL,GB,14500
2005-12-23,GB,NL,-14500
2005-12-23,NL,US,-18000
2005-12-23,US,NL,18000
2005-12-28,US,GB,-16375
2005-12-28,GB,US,16375
2005-12-28,NL,GB,5500
2005-12-28,GB,NL,-5500
2005-12-28,NL,US,23500
2005-12-28,US,NL,-23500
2005-12-29,US,GB,6000
2005-12-29,GB,US,-6000
2005-12-29,NL,GB,78125
2005-12-29,GB,NL,-78125
2005-12-29,NL,US,16000
2005-12-29,US,NL,-16000
2005-12-30,US,GB,-17472400
2005-12-30,GB,US,17472400
2005-12-30,NL,GB,30000
2005-12-30,GB,NL,-30000
2005-12-30,NL,US,11000
2005-12-30,US,NL,-11000
2006-01-03,US,GB,21625
2006-01-03,GB,US,-21625
2006-01-03,NL,GB,9500
2006-01-03,GB,NL,-9500
2006-01-03,NL,US,45500
2006-01-03,US,NL,-45500
2006-01-04,US,GB,-33500
2006-01-04,GB,US,33500
2006-01-04,NL,GB,1500
2006-01-04,GB,NL,-1500
2006-01-04,NL,US,17000
2006-01-04,US,NL,-17000
2006-01-05,US,GB,-6000
2006-01-05,GB,US,6000
2006-01-05,NL,GB,-15000
2006-01-05,GB,NL,15000
2006-01-05,NL,US,41500
2006-01-05,US,NL,-41500
2006-01-06,US,GB,-31250
2006-01-06,GB,US,31250
2006-01-06,NL,GB,3500
2006-01-06,GB,NL,-3500
2006-01-06,NL,US,14000
2006-01-06,US,NL,-14000
2006-01-09,US,GB,-1468
2006-01-09,GB,US,1468
2006-01-09,NL,GB,12000
2006-01-09,GB,NL,-12000
2006-01-09,NL,US,49875
2006-01-09,US,NL,-49875
2006-01-10,US,GB,10000
2006-01-10,GB,US,-10000
2006-01-10,NL,GB,52046
2006-01-10,GB,NL,-52046
2006-01-10,NL,US,25000
2006-01-10,US,NL,-25000
2006-01-11,US,GB,12500
2006-01-11,GB,US,-12500
2006-01-11,NL,GB,29906
2006-01-11,GB,NL,-29906
2006-01-11,NL,US,17000
2006-01-11,US,NL,-17000
2006-01-12,US,GB,2375
2006-01-12,GB,US,-2375
2006-01-12,NL,GB,15500
2006-01-12,GB,NL,-15500
2006-01-12,NL,US,17000
2006-01-12,US,NL,-17000
2006-01-13,US,GB,9000
2006-01-13,GB,US,-9000
2006-01-13,NL,GB,24250
2006-01-13,GB,NL,-24250
2006-01-13,NL,US,22375
2006-01-13,US,NL,-22375
2006-01-17,US,GB,-64625
2006-01-17,GB,US,64625
2006-01-17,NL,GB,19000
2006-01-17,GB,NL,-19000
2006-01-17,NL,US,54250
2006-01-17,US,NL,-54250
2006-01-18,US,GB,-19000
2006-01-18,GB,US,19000
2006-01-18,NL,GB,12500
2006-01-18,GB,NL,-12500
2006-01-18,NL,US,120567
2006-01-18,US,NL,-120567
2006-01-19,US,GB,17000
2006-01-19,GB,US,-17000
2006-01-19,NL,GB,8500
2006-01-19,GB,NL,-8500
2006-01-19,NL,US,7000
2006-01-19,US,NL,-7000
2006-01-20,US,GB,-20000
2006-01-20,GB,US,20000
2006-01-20,NL,GB,-12000
2006-01-20,GB,NL,12000
2006-01-20,NL,US,12000
2006-01-20,US,NL,-12000
2006-01-23,US,GB,-28750
2006-01-23,GB,US,28750
2006-01-23,NL,GB,15000
2006-01-23,GB,NL,-15000
2006-01-23,NL,US,12000
2006-01-23,US,NL,-12000
2006-01-24,US,GB,-15000
2006-01-24,GB,US,15000
2006-01-24,NL,GB,13500
2006-01-24,GB,NL,-13500
2006-01-24,NL,US,13000
2006-01-24,US,NL,-13000
2006-01-25,US,GB,-13500
2006-01-25,GB,US,13500
2006-01-25,NL,GB,22500
2006-01-25,GB,NL,-22500
2006-01-25,NL,US,24000
2006-01-25,US,NL,-24000
2006-01-26,US,GB,-19000
2006-01-26,GB,US,19000
2006-01-26,NL,GB,8000
2006-01-26,GB,NL,-8000
2006-01-26,NL,US,13250
2006-01-26,US,NL,-13250
2006-01-27,US,GB,26000
2006-01-27,GB,US,-26000
2006-01-27,NL,GB,250
2006-01-27,GB,NL,-250
2006-01-27,NL,US,5250
2006-01-27,US,NL,-5250
2006-01-30,US,GB,-21500
2006-01-30,GB,US,21500
2006-01-30,NL,GB,8500
2006-01-30,GB,NL,-8500
2006-01-30,NL,US,19000
2006-01-30,US,NL,-19000
2006-01-31,US,GB,-9500
2006-01-31,GB,US,9500
2006-01-31,NL,GB,1500
2006-01-31,GB,NL,-1500
2006-01-31,NL,US,22000
2006-01-31,US,NL,-22000
2006-02-01,US,GB,8000
2006-02-01,GB,US,-8000
2006-02-01,NL,GB,6500
2006-02-01,GB,NL,-6500
2006-02-01,NL,US,12000
2006-02-01,US,NL,-12000
2006-02-02,US,GB,1000
2006-02-02,GB,US,-1000
2006-02-02,NL,GB,1000
2006-02-02,GB,NL,-1000
2006-02-02,NL,US,14500
2006-02-02,US,NL,-14500
2006-02-03,US,GB,-30500
2006-02-03,GB,US,30500
2006-02-03,NL,GB,3000
2006-02-03,GB,NL,-3000
2006-02-03,NL,US,22250
2006-02-03,US,NL,-22250
2006-02-06,US,GB,-3500
2006-02-06,GB,US,3500
2006-02-06,NL,GB,11000
2006-02-06,GB,NL,-11000
2006-02-06,NL,US,17000
2006-02-06,US,NL,-17000
2006-02-07,US,GB,-22971
2006-02-07,GB,US,22971
2006-02-07,NL,GB,6000
2006-02-07,GB,NL,-6000
2006-02-07,NL,US,20750
2006-02-07,US,NL,-20750
2006-02-08,US,GB,-19000
2006-02-08,GB,US,19000
2006-02-08,NL,GB,-250
2006-02-08,GB,NL,250
2006-02-08,NL,US,22625
2006-02-08,US,NL,-22625
2006-02-09,US,GB,-14750
2006-02-09,GB,US,14750
2006-02-09,NL,GB,-18000
2006-02-09,GB,NL,18000
2006-02-09,NL,US,16000
2006-02-09,US,NL,-16000
2006-02-10,US,GB,15500
2006-02-10,GB,US,-15500
2006-02-10,NL,GB,3313
2006-02-10,GB,NL,-3313
2006-02-10,NL,US,13500
2006-02-10,US,NL,-13500
2006-02-13,US,GB,-14500
2006-02-13,GB,US,14500
2006-02-13,NL,GB,6000
2006-02-13,GB,NL,-6000
2006-02-13,NL,US,13000
2006-02-13,US,NL,-13000
2006-02-14,US,GB,-2000
2006-02-14,GB,US,2000
2006-02-14,NL,GB,-7000
2006-02-14,GB,NL,7000
2006-02-14,NL,US,12500
2006-02-14,US,NL,-12500
2006-02-15,US,GB,-27500
2006-02-15,GB,US,27500
2006-02-15,NL,GB,-3375
2006-02-15,GB,NL,3375
2006-02-15,NL,US,25000
2006-02-15,US,NL,-25000
2006-02-16,US,GB,-12000
2006-02-16,GB,US,12000
2006-02-16,NL,GB,10500
2006-02-16,GB,NL,-10500
2006-02-16,NL,US,19500
2006-02-16,US,NL,-19500
2006-02-17,US,GB,-16000
2006-02-17,GB,US,16000
2006-02-17,NL,GB,14500
2006-02-17,GB,NL,-14500
2006-02-17,NL,US,14500
2006-02-17,US,NL,-14500
2006-02-21,US,GB,4500
2006-02-21,GB,US,-4500
2006-02-21,NL,GB,5000
2006-02-21,GB,NL,-5000
2006-02-21,NL,US,17000
2006-02-21,US,NL,-17000
2006-02-22,US,GB,2000
2006-02-22,GB,US,-2000
2006-02-22,NL,GB,17000
2006-02-22,GB,NL,-17000
2006-02-22,NL,US,22000
2006-02-22,US,NL,-22000
2006-02-23,US,GB,5375
2006-02-23,GB,US,-5375
2006-02-23,NL,GB,4282
2006-02-23,GB,NL,-4282
2006-02-23,NL,US,58094
2006-02-23,US,NL,-58094
2006-02-24,US,GB,-30500
2006-02-24,GB,US,30500
2006-02-24,NL,GB,5000
2006-02-24,GB,NL,-5000
2006-02-24,NL,US,35500
2006-02-24,US,NL,-35500
2006-02-27,US,GB,-12250
2006-02-27,GB,US,12250
